"","STATE00","COUNTY00","TRACT00","GEOID00","POP00","HU00","PART00","AREA00","AREALAND00","STATE10","COUNTY10","TRACT10","GEOID10","POP10","HU10","PART10","AREA10","AREALAND10","AREAPT","AREALANDPT","AREAPCT00PT","ARELANDPCT00PT","AREAPCT10PT","AREALANDPCT10PT","POP10PT","POPPCT00","POPPCT10","HU10PT","HUPCT00","HUPCT10"
"137",4,12,20500,4012020500,6372,6002,"P",2732018875,2732018875,4,12,20502,4012020502,4388,4082,"P",1080790950,1080790950,1080625777,1080625777,39.55,39.55,99.98,99.98,4388,68.86,100,4082,68.01,100
"138",4,12,20500,4012020500,6372,6002,"P",2732018875,2732018875,4,12,940300,4012940300,3997,1846,"P",1002942795,993670384,592325,592325,0.02,0.02,0.06,0.06,0,0,0,0,0,0
"139",4,12,20600,4012020600,1741,1265,"P",2416129537,2401566589,4,12,20502,4012020502,4388,4082,"P",1080790950,1080790950,165173,165173,0.01,0.01,0.02,0.02,0,0,0,0,0,0
"140",4,12,20600,4012020600,1741,1265,"P",2416129537,2401566589,4,12,20602,4012020602,1741,1265,"W",763453153,748890205,763453153,748890205,31.6,31.18,100,100,1741,100,100,1265,100,100
"141",4,12,20600,4012020600,1741,1265,"P",2416129537,2401566589,4,12,940300,4012940300,3997,1846,"P",1002942795,993670384,64638186,64638186,2.68,2.69,6.44,6.5,0,0,0,0,0,0
"142",4,12,20600,4012020600,1741,1265,"P",2416129537,2401566589,4,12,980000,4012980000,0,0,"W",1587873025,1587873025,1587873025,1587873025,65.72,66.12,100,100,0,0,0,0,0,0
"143",4,12,940200,4012940200,3080,1096,"W",4122344,4087530,4,12,940200,4012940200,3080,1096,"W",4122344,4087530,4122344,4087530,100,100,100,100,3080,100,100,1096,100,100
"144",4,12,940300,4012940300,3997,1846,"W",937712284,928439873,4,12,940300,4012940300,3997,1846,"P",1002942795,993670384,937712284,928439873,100,100,93.5,93.44,3997,100,100,1846,100,100
"145",4,13,10100,4013010100,9716,6391,"P",2794980077,2762741625,4,13,10101,4013010101,5073,3137,"W",54316160,54285834,54316160,54285834,1.94,1.96,100,100,5073,52.21,100,3137,49.08,100
"146",4,13,10100,4013010100,9716,6391,"P",2794980077,2762741625,4,13,10102,4013010102,4640,3253,"W",2740265531,2708433980,2740265531,2708433980,98.04,98.03,100,100,4640,47.76,100,3253,50.9,100
"147",4,13,10100,4013010100,9716,6391,"P",2794980077,2762741625,4,13,941300,4013941300,6293,2609,"P",218380934,211256593,398386,21811,0.01,0,0.18,0.01,3,0.03,0.05,1,0.02,0.04
"148",4,13,20201,4013020201,971,308,"W",100902863,99968323,4,13,941200,4013941200,971,308,"W",100902863,99968323,100902863,99968323,100,100,100,100,971,100,100,308,100,100
"149",4,13,20202,4013020202,6290,2608,"P",217954205,211205325,4,13,216818,4013216818,6644,4425,"P",8420236,8420236,3436,3436,0,0,0.04,0.04,0,0,0,0,0,0
"150",4,13,20202,4013020202,6290,2608,"P",217954205,211205325,4,13,216821,4013216821,5737,3283,"P",15650395,15649417,145885,145885,0.07,0.07,0.93,0.93,0,0,0,0,0,0
"151",4,13,20202,4013020202,6290,2608,"P",217954205,211205325,4,13,216833,4013216833,4498,2284,"P",3234758,3234758,12252,12252,0.01,0.01,0.38,0.38,0,0,0,0,0,0
"152",4,13,20202,4013020202,6290,2608,"P",217954205,211205325,4,13,218300,4013218300,3953,2820,"P",2244217,2238683,50044,50044,0.02,0.02,2.23,2.24,0,0,0,0,0,0
"153",4,13,20202,4013020202,6290,2608,"P",217954205,211205325,4,13,318400,4013318400,4650,2396,"P",8626008,8388218,59238,59238,0.03,0.03,0.69,0.71,0,0,0,0,0,0
"154",4,13,20202,4013020202,6290,2608,"P",217954205,211205325,4,13,421201,4013421201,4806,2670,"P",5455731,4566480,6509,1933,0,0,0.12,0.04,0,0,0,0,0,0
"155",4,13,20202,4013020202,6290,2608,"P",217954205,211205325,4,13,941300,4013941300,6293,2609,"P",218380934,211256593,217676841,210932537,99.87,99.87,99.68,99.85,6290,100,99.95,2608,100,99.96
"156",4,13,30302,4013030302,4241,1684,"W",2295572,2295572,4,13,618600,4013618600,4241,1684,"W",2295572,2295572,2295572,2295572,100,100,100,100,4241,100,100,1684,100,100
"157",4,13,30303,4013030303,5074,2334,"W",1258093,1258093,4,13,618800,4013618800,5074,2334,"W",1258093,1258093,1258093,1258093,100,100,100,100,5074,100,100,2334,100,100
"158",4,13,30304,4013030304,6215,3055,"W",2571882,2571791,4,13,618900,4013618900,6215,3055,"W",2571882,2571791,2571882,2571791,100,100,100,100,6215,100,100,3055,100,100
"159",4,13,30307,4013030307,2859,1034,"W",1258864,1258864,4,13,618700,4013618700,2859,1034,"W",1258864,1258864,1258864,1258864,100,100,100,100,2859,100,100,1034,100,100
"160",4,13,30308,4013030308,3068,1569,"W",1289387,1289387,4,13,619000,4013619000,3068,1569,"W",1289387,1289387,1289387,1289387,100,100,100,100,3068,100,100,1569,100,100
"161",4,13,30309,4013030309,4347,1719,"W",2708685,2694151,4,13,618100,4013618100,4347,1719,"W",2708685,2694151,2708685,2694151,100,100,100,100,4347,100,100,1719,100,100
"162",4,13,30310,4013030310,2954,1556,"W",326526,326526,4,13,619100,4013619100,2954,1556,"W",326526,326526,326526,326526,100,100,100,100,2954,100,100,1556,100,100
"163",4,13,30311,4013030311,3316,2297,"W",3264069,3239956,4,13,617500,4013617500,3316,2297,"W",3264069,3239956,3264069,3239956,100,100,100,100,3316,100,100,2297,100,100
"164",4,13,30312,4013030312,6798,4358,"W",6772519,6729345,4,13,617400,4013617400,6813,4368,"P",6822711,6779537,6772519,6729345,100,100,99.26,99.26,6798,100,99.78,4358,100,99.77
"165",4,13,30313,4013030313,2679,1841,"P",2627817,2612458,4,13,615400,4013615400,2679,1841,"W",2627370,2612011,2627370,2612011,99.98,99.98,100,100,2679,100,100,1841,100,100
"166",4,13,30313,4013030313,2679,1841,"P",2627817,2612458,4,13,615500,4013615500,2817,2252,"P",2617223,2613679,447,447,0.02,0.02,0.02,0.02,0,0,0,0,0,0
"167",4,13,30314,4013030314,4453,2290,"W",969175,969175,4,13,619200,4013619200,4453,2290,"W",969175,969175,969175,969175,100,100,100,100,4453,100,100,2290,100,100
"168",4,13,30315,4013030315,8241,4317,"P",2605256,2605256,4,13,619300,4013619300,3972,2112,"W",1309965,1309965,1309965,1309965,50.28,50.28,100,100,3972,48.2,100,2112,48.92,100
"169",4,13,30315,4013030315,8241,4317,"P",2605256,2605256,4,13,619400,4013619400,4269,2205,"W",1295291,1295291,1295291,1295291,49.72,49.72,100,100,4269,51.8,100,2205,51.08,100
"170",4,13,30316,4013030316,4154,1834,"W",1973897,1973897,4,13,614800,4013614800,4154,1834,"W",1973897,1973897,1973897,1973897,100,100,100,100,4154,100,100,1834,100,100
"171",4,13,30318,4013030318,3438,1701,"P",2036772,2036772,4,13,614700,4013614700,2612,1491,"P",14979617,14920811,24409,24409,1.2,1.2,0.16,0.16,0,0,0,0,0,0
"172",4,13,30318,4013030318,3438,1701,"P",2036772,2036772,4,13,616500,4013616500,3438,1701,"W",2012363,2012363,2012363,2012363,98.8,98.8,100,100,3438,100,100,1701,100,100
"173",4,13,30319,4013030319,5696,2228,"W",2537638,2537638,4,13,616600,4013616600,5696,2228,"W",2537638,2537638,2537638,2537638,100,100,100,100,5696,100,100,2228,100,100
"174",4,13,30322,4013030322,3851,1608,"W",1305200,1305200,4,13,618200,4013618200,3851,1608,"W",1305200,1305200,1305200,1305200,100,100,100,100,3851,100,100,1608,100,100
"175",4,13,30323,4013030323,3849,1468,"W",1488786,1488045,4,13,618400,4013618400,3849,1468,"W",1488786,1488045,1488786,1488045,100,100,100,100,3849,100,100,1468,100,100
"176",4,13,30324,4013030324,3026,1145,"W",1413807,1413807,4,13,618300,4013618300,3026,1145,"W",1413807,1413807,1413807,1413807,100,100,100,100,3026,100,100,1145,100,100
"177",4,13,30325,4013030325,3544,1467,"W",2241319,2241319,4,13,614400,4013614400,3567,1477,"P",2249763,2249763,2241319,2241319,100,100,99.62,99.62,3544,100,99.36,1467,100,99.32
"178",4,13,30326,4013030326,4555,1648,"W",2784457,2781244,4,13,618000,4013618000,4555,1648,"W",2784457,2781244,2784457,2781244,100,100,100,100,4555,100,100,1648,100,100
"179",4,13,30327,4013030327,3647,1714,"W",1507495,1507495,4,13,618500,4013618500,3647,1714,"W",1507495,1507495,1507495,1507495,100,100,100,100,3647,100,100,1714,100,100
"180",4,13,30328,4013030328,6628,3055,"W",3382352,3382352,4,13,614600,4013614600,6628,3055,"W",3382352,3382352,3382352,3382352,100,100,100,100,6628,100,100,3055,100,100
"181",4,13,30329,4013030329,7044,2568,"P",325110759,321217842,4,13,610000,4013610000,7044,2568,"P",324993459,321100691,324906563,321013795,99.94,99.94,99.97,99.97,7044,100,100,2568,100,100
"182",4,13,30329,4013030329,7044,2568,"P",325110759,321217842,4,13,610800,4013610800,3505,1306,"P",52233803,52148007,204047,204047,0.06,0.06,0.39,0.39,0,0,0,0,0,0
"183",4,13,30329,4013030329,7044,2568,"P",325110759,321217842,4,25,1402,4025001402,3496,2425,"P",2722294907,2719460361,149,0,0,0,0,0,0,0,0,0,0,0
"184",4,13,30330,4013030330,5092,2170,"W",2588575,2588575,4,13,619500,4013619500,5092,2170,"W",2588575,2588575,2588575,2588575,100,100,100,100,5092,100,100,2170,100,100
"185",4,13,30331,4013030331,1912,788,"W",2590877,2578785,4,13,619600,4013619600,1912,788,"W",2590877,2578785,2590877,2578785,100,100,100,100,1912,100,100,788,100,100
"186",4,13,30332,4013030332,3443,1497,"W",1408303,1408303,4,13,619700,4013619700,3443,1497,"W",1408303,1408303,1408303,1408303,100,100,100,100,3443,100,100,1497,100,100
"187",4,13,30333,4013030333,5386,3802,"W",26963395,26764975,4,13,615200,4013615200,5386,3802,"W",26963395,26764975,26963395,26764975,100,100,100,100,5386,100,100,3802,100,100
"188",4,13,30334,4013030334,4738,1969,"W",2475482,2475482,4,13,616700,4013616700,4738,1969,"W",2475482,2475482,2475482,2475482,100,100,100,100,4738,100,100,1969,100,100
"189",4,13,30335,4013030335,5595,2353,"W",2469401,2469401,4,13,616800,4013616800,5595,2353,"W",2469401,2469401,2469401,2469401,100,100,100,100,5595,100,100,2353,100,100
"190",4,13,30336,4013030336,3219,1281,"W",1227917,1227917,4,13,616200,4013616200,3219,1281,"W",1227917,1227917,1227917,1227917,100,100,100,100,3219,100,100,1281,100,100
"191",4,13,30337,4013030337,5701,3055,"W",3041666,3039170,4,13,616400,4013616400,5701,3055,"W",3041666,3039170,3041666,3039170,100,100,100,100,5701,100,100,3055,100,100
"192",4,13,30338,4013030338,6719,2853,"P",14374366,14335332,4,13,614200,4013614200,4891,1991,"P",5224739,5214997,674,674,0,0,0.01,0.01,0,0,0,0,0,0
"193",4,13,30338,4013030338,6719,2853,"P",14374366,14335332,4,13,614300,4013614300,3124,1335,"W",12977399,12938365,12977399,12938365,90.28,90.26,100,100,3124,46.5,100,1335,46.79,100
"194",4,13,30338,4013030338,6719,2853,"P",14374366,14335332,4,13,614400,4013614400,3567,1477,"P",2249763,2249763,8444,8444,0.06,0.06,0.38,0.38,23,0.34,0.64,10,0.35,0.68
"195",4,13,30338,4013030338,6719,2853,"P",14374366,14335332,4,13,616100,4013616100,3572,1508,"W",1387849,1387849,1387849,1387849,9.66,9.68,100,100,3572,53.16,100,1508,52.86,100
"196",4,13,30339,4013030339,2691,1105,"W",2386312,2382874,4,13,617900,4013617900,2691,1105,"W",2386312,2382874,2386312,2382874,100,100,100,100,2691,100,100,1105,100,100
"197",4,13,30340,4013030340,6106,2834,"W",2572988,2570008,4,13,617600,4013617600,6106,2834,"P",2573003,2570023,2572988,2570008,100,100,100,100,6106,100,100,2834,100,100
"198",4,13,30341,4013030341,2817,2252,"W",2616776,2613232,4,13,615500,4013615500,2817,2252,"P",2617223,2613679,2616776,2613232,100,100,99.98,99.98,2817,100,100,2252,100,100
"199",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,610800,4013610800,3505,1306,"P",52233803,52148007,288,288,0,0,0,0,0,0,0,0,0,0
"200",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,611300,4013611300,4659,2189,"P",56179370,56145529,56177292,56143451,32.56,32.57,100,100,4659,11.42,100,2189,13.71,100
"201",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,611400,4013611400,6232,2272,"P",5360576,5360576,5333369,5333369,3.09,3.09,99.49,99.49,6232,15.28,100,2272,14.23,100
"202",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,611500,4013611500,5639,1973,"W",5608846,5608846,5608846,5608846,3.25,3.25,100,100,5639,13.82,100,1973,12.36,100
"203",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,611600,4013611600,3062,1104,"W",4476768,4476768,4476768,4476768,2.59,2.6,100,100,3062,7.51,100,1104,6.91,100
"204",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,611900,4013611900,3171,944,"W",10564453,10564453,10564453,10564453,6.12,6.13,100,100,3171,7.77,100,944,5.91,100
"205",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,612000,4013612000,2710,1052,"W",14697763,14693481,14697763,14693481,8.52,8.53,100,100,2710,6.64,100,1052,6.59,100
"206",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,612200,4013612200,3383,1583,"W",22976505,22973887,22976505,22973887,13.32,13.33,100,100,3383,8.29,100,1583,9.91,100
"207",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,612300,4013612300,7278,3106,"W",23402934,23252751,23402934,23252751,13.56,13.49,100,100,7278,17.84,100,3106,19.45,100
"208",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,612400,4013612400,6840,2716,"P",55886574,55860096,25775412,25768109,14.94,14.95,46.12,46.13,0,0,0,0,0,0
"209",4,13,30342,4013030342,40790,15968,"P",172549579,172351352,4,13,614500,4013614500,4656,1745,"W",3535949,3535949,3535949,3535949,2.05,2.05,100,100,4656,11.41,100,1745,10.93,100
"210",4,13,30343,4013030343,11518,5282,"P",28718479,28709127,4,13,612900,4013612900,2409,988,"P",2475511,2475511,2452675,2452675,8.54,8.54,99.08,99.08,2381,20.67,98.84,974,18.44,98.58
"211",4,13,30343,4013030343,11518,5282,"P",28718479,28709127,4,13,613000,4013613000,2945,1226,"W",10280006,10270654,10280006,10270654,35.8,35.77,100,100,2945,25.57,100,1226,23.21,100
"212",4,13,30343,4013030343,11518,5282,"P",28718479,28709127,4,13,613100,4013613100,2640,1641,"W",5600865,5600865,5600865,5600865,19.5,19.51,100,100,2640,22.92,100,1641,31.07,100
"213",4,13,30343,4013030343,11518,5282,"P",28718479,28709127,4,13,613200,4013613200,3552,1441,"W",10384933,10384933,10384933,10384933,36.16,36.17,100,100,3552,30.84,100,1441,27.28,100
"214",4,13,30344,4013030344,4398,1574,"P",2742963,2742963,4,13,613900,4013613900,6154,2075,"P",4177816,4177816,15880,15880,0.58,0.58,0.38,0.38,0,0,0,0,0,0
"215",4,13,30344,4013030344,4398,1574,"P",2742963,2742963,4,13,614000,4013614000,4398,1574,"W",2727083,2727083,2727083,2727083,99.42,99.42,100,100,4398,100,100,1574,100,100
"216",4,13,30345,4013030345,4891,1991,"W",5224065,5214323,4,13,614200,4013614200,4891,1991,"P",5224739,5214997,5224065,5214323,100,100,99.99,99.99,4891,100,100,1991,100,100
"217",4,13,30346,4013030346,5724,2180,"P",3410214,3392000,4,13,614100,4013614100,5724,2180,"W",3398030,3392000,3398030,3392000,99.64,100,100,100,5724,100,100,2180,100,100
"218",4,13,30346,4013030346,5724,2180,"P",3410214,3392000,4,13,615700,4013615700,2991,1214,"P",2081086,1964395,12184,0,0.36,0,0.59,0,0,0,0,0,0,0
"219",4,13,30347,4013030347,2991,1214,"W",2068902,1964395,4,13,615700,4013615700,2991,1214,"P",2081086,1964395,2068902,1964395,100,100,99.41,100,2991,100,100,1214,100,100
"220",4,13,30348,4013030348,4906,2177,"W",2703585,2703585,4,13,615800,4013615800,4906,2177,"W",2703585,2703585,2703585,2703585,100,100,100,100,4906,100,100,2177,100,100
"221",4,13,30349,4013030349,4362,1886,"W",2431619,2431619,4,13,615900,4013615900,4362,1886,"W",2431619,2431619,2431619,2431619,100,100,100,100,4362,100,100,1886,100,100
"222",4,13,30350,4013030350,2237,696,"W",2511187,2511187,4,13,616000,4013616000,2237,696,"W",2511187,2511187,2511187,2511187,100,100,100,100,2237,100,100,696,100,100
"223",4,13,30351,4013030351,3318,1731,"P",2546800,2523129,4,13,617600,4013617600,6106,2834,"P",2573003,2570023,15,15,0,0,0,0,0,0,0,0,0,0
"224",4,13,30351,4013030351,3318,1731,"P",2546800,2523129,4,13,617700,4013617700,3318,1731,"W",2546785,2523114,2546785,2523114,100,100,100,100,3318,100,100,1731,100,100
"225",4,13,30352,4013030352,2613,953,"W",2837450,2837450,4,13,617800,4013617800,2613,953,"W",2837450,2837450,2837450,2837450,100,100,100,100,2613,100,100,953,100,100
"226",4,13,30354,4013030354,4312,2113,"W",1416460,1416460,4,13,619800,4013619800,4312,2113,"W",1416460,1416460,1416460,1416460,100,100,100,100,4312,100,100,2113,100,100
"227",4,13,30355,4013030355,5891,2788,"W",3998319,3998319,4,13,617000,4013617000,5891,2788,"W",3998319,3998319,3998319,3998319,100,100,100,100,5891,100,100,2788,100,100
"228",4,13,30356,4013030356,7790,3413,"P",3102644,3102644,4,13,617100,4013617100,2222,942,"W",977413,977413,977413,977413,31.5,31.5,100,100,2222,28.52,100,942,27.6,100
"229",4,13,30356,4013030356,7790,3413,"P",3102644,3102644,4,13,617200,4013617200,2538,1055,"W",967369,967369,967369,967369,31.18,31.18,100,100,2538,32.58,100,1055,30.91,100
"230",4,13,30356,4013030356,7790,3413,"P",3102644,3102644,4,13,617300,4013617300,3030,1416,"W",1157862,1157862,1157862,1157862,37.32,37.32,100,100,3030,38.9,100,1416,41.49,100
"231",4,13,30357,4013030357,5990,2354,"W",3437759,3437759,4,13,619900,4013619900,5990,2354,"W",3437759,3437759,3437759,3437759,100,100,100,100,5990,100,100,2354,100,100
"232",4,13,30358,4013030358,10013,4533,"P",17614292,17504864,4,13,615000,4013615000,6630,3175,"W",15359522,15250094,15359522,15250094,87.2,87.12,100,100,6630,66.21,100,3175,70.04,100
"233",4,13,30358,4013030358,10013,4533,"P",17614292,17504864,4,13,615100,4013615100,3383,1358,"W",2254770,2254770,2254770,2254770,12.8,12.88,100,100,3383,33.79,100,1358,29.96,100
"234",4,13,30359,4013030359,4288,2224,"W",2742439,2742439,4,13,616900,4013616900,4288,2224,"P",2753682,2753682,2742439,2742439,100,100,99.59,99.59,4288,100,100,2224,100,100
"235",4,13,30360,4013030360,2044,789,"W",2686802,2683263,4,13,616300,4013616300,2044,789,"W",2686802,2683263,2686802,2683263,100,100,100,100,2044,100,100,789,100,100
"236",4,13,30361,4013030361,6540,2468,"W",2577145,2577145,4,13,611800,4013611800,6540,2468,"W",2577145,2577145,2577145,2577145,100,100,100,100,6540,100,100,2468,100,100
"237",4,13,30363,4013030363,7102,2611,"W",37920128,37909216,4,13,613300,4013613300,7102,2611,"W",37920128,37909216,37920128,37909216,100,100,100,100,7102,100,100,2611,100,100
"238",4,13,30364,4013030364,2110,902,"W",2193743,2193743,4,13,612800,4013612800,2110,902,"W",2193743,2193743,2193743,2193743,100,100,100,100,2110,100,100,902,100,100
"239",4,13,30365,4013030365,2299,981,"P",2308059,2301272,4,13,612700,4013612700,2271,967,"W",2285223,2278436,2285223,2278436,99.01,99.01,100,100,2271,98.78,100,967,98.57,100
"240",4,13,30365,4013030365,2299,981,"P",2308059,2301272,4,13,612900,4013612900,2409,988,"P",2475511,2475511,22836,22836,0.99,0.99,0.92,0.92,28,1.22,1.16,14,1.43,1.42
"241",4,13,30366,4013030366,2342,1067,"W",1327179,1327179,4,13,612600,4013612600,2342,1067,"W",1327179,1327179,1327179,1327179,100,100,100,100,2342,100,100,1067,100,100
"242",4,13,30367,4013030367,11146,4457,"P",36939963,36920788,4,13,612400,4013612400,6840,2716,"P",55886574,55860096,30111162,30091987,81.51,81.5,53.88,53.87,6840,61.37,100,2716,60.94,100
"243",4,13,30367,4013030367,11146,4457,"P",36939963,36920788,4,13,612500,4013612500,4306,1741,"W",6822710,6822710,6822710,6822710,18.47,18.48,100,100,4306,38.63,100,1741,39.06,100
"244",4,13,30367,4013030367,11146,4457,"P",36939963,36920788,4,13,614900,4013614900,3495,1548,"P",5705704,5696580,6091,6091,0.02,0.02,0.11,0.11,0,0,0,0,0,0
"245",4,13,30368,4013030368,3776,2412,"W",3088931,2980315,4,13,615600,4013615600,3776,2412,"W",3088931,2980315,3088931,2980315,100,100,100,100,3776,100,100,2412,100,100
"246",4,13,30369,4013030369,2272,1639,"P",2705175,2703428,4,13,615300,4013615300,2259,1630,"W",2672345,2670598,2672345,2670598,98.79,98.79,100,100,2259,99.43,100,1630,99.45,100
"247",4,13,30369,4013030369,2272,1639,"P",2705175,2703428,4,13,617400,4013617400,6813,4368,"P",6822711,6779537,32830,32830,1.21,1.21,0.48,0.48,13,0.57,0.19,9,0.55,0.21
"248",4,13,30371,4013030371,21373,8070,"P",18722705,18720953,4,13,613400,4013613400,3937,1553,"P",3912685,3911586,3826259,3825160,20.44,20.43,97.79,97.79,3922,18.35,99.62,1548,19.18,99.68
"249",4,13,30371,4013030371,21373,8070,"P",18722705,18720953,4,13,613500,4013613500,4082,1737,"P",2602313,2602313,2573517,2573517,13.75,13.75,98.89,98.89,4068,19.03,99.66,1733,21.47,99.77
"250",4,13,30371,4013030371,21373,8070,"P",18722705,18720953,4,13,613600,4013613600,3967,1606,"W",6371296,6370643,6371296,6370643,34.03,34.03,100,100,3967,18.56,100,1606,19.9,100
"251",4,13,30371,4013030371,21373,8070,"P",18722705,18720953,4,13,613700,4013613700,5341,1765,"W",2236793,2236793,2236793,2236793,11.95,11.95,100,100,5341,24.99,100,1765,21.87,100
"252",4,13,30371,4013030371,21373,8070,"P",18722705,18720953,4,13,613800,4013613800,4075,1418,"W",3714840,3714840,3714840,3714840,19.84,19.84,100,100,4075,19.07,100,1418,17.57,100
"253",4,13,30372,4013030372,6304,2303,"W",7558917,7558917,4,13,611700,4013611700,6304,2303,"W",7558917,7558917,7558917,7558917,100,100,100,100,6304,100,100,2303,100,100
"254",4,13,30373,4013030373,6154,2075,"W",4161936,4161936,4,13,613900,4013613900,6154,2075,"P",4177816,4177816,4161936,4161936,100,100,99.62,99.62,6154,100,100,2075,100,100
"255",4,13,30374,4013030374,5911,1840,"P",4895937,4895937,4,13,611200,4013611200,5911,1840,"P",4903426,4903426,4895892,4895892,100,100,99.85,99.85,5911,100,100,1840,100,100
"256",4,13,30374,4013030374,5911,1840,"P",4895937,4895937,4,13,611400,4013611400,6232,2272,"P",5360576,5360576,45,45,0,0,0,0,0,0,0,0,0,0
"257",4,13,30375,4013030375,15292,5310,"P",89827343,88928737,4,13,610000,4013610000,7044,2568,"P",324993459,321100691,65865,65865,0.07,0.07,0.02,0.02,0,0,0,0,0,0
"258",4,13,30375,4013030375,15292,5310,"P",89827343,88928737,4,13,610800,4013610800,3505,1306,"P",52233803,52148007,52029468,51943672,57.92,58.41,99.61,99.61,3505,22.92,100,1306,24.6,100
"259",4,13,30375,4013030375,15292,5310,"P",89827343,88928737,4,13,610900,4013610900,6027,2097,"W",26288732,25476596,26288732,25476596,29.27,28.65,100,100,6027,39.41,100,2097,39.49,100
